date,year,region,category,commodity,unit,pricetype,currency,price,price_zscore
2018-02-15,2018,REGION I,"meat, fish and eggs","Meat (chicken, whole)",KG,Retail,PHP,145.26,0.2626118576821659
2018-02-15,2018,REGION I,"meat, fish and eggs",Meat (pork),KG,Retail,PHP,209.3,0.9521590752607958
2018-02-15,2018,REGION I,vegetables and fruits,Cabbage,KG,Retail,PHP,55.57,-0.7031203400790348
2018-02-15,2018,REGION I,vegetables and fruits,Cabbage,KG,Wholesale,PHP,21.6,-1.0688904678295976
2018-02-15,2018,REGION I,vegetables and fruits,Tomatoes,KG,Retail,PHP,24.39,-1.038849294546581
2018-02-15,2018,REGION I,vegetables and fruits,Tomatoes,KG,Wholesale,PHP,13.05,-1.1609521278904547
2018-02-15,2018,REGION II,cereals and tubers,"Rice (regular, milled)",KG,Retail,PHP,37.4,-0.8987648270153822
2018-02-15,2018,REGION II,cereals and tubers,"Rice (regular, milled)",KG,Wholesale,PHP,36.4,-0.9095322726365351
2018-02-15,2018,REGION II,cereals and tubers,Sweet potatoes,KG,Retail,PHP,36,-0.9138392508849963
2018-02-15,2018,REGION II,cereals and tubers,Sweet potatoes,KG,Wholesale,PHP,28,-0.9999788158542192
2018-02-15,2018,REGION II,"meat, fish and eggs","Meat (beef, chops with bones)",KG,Retail,PHP,194,0.7874171572571568
2018-02-15,2018,REGION II,"meat, fish and eggs","Meat (chicken, whole)",KG,Retail,PHP,156,0.37825422365334777
2018-02-15,2018,REGION II,"meat, fish and eggs",Meat (pork),KG,Retail,PHP,210,0.9596962871956026
2018-02-15,2018,REGION II,pulses and nuts,Beans (mung),KG,Retail,PHP,87,-0.36469952420620005
2018-02-15,2018,REGION II,vegetables and fruits,Cabbage,KG,Retail,PHP,24.15,-1.0414334814956576
2018-02-15,2018,REGION II,vegetables and fruits,Cabbage,KG,Wholesale,PHP,14.74,-1.1427551447907063
2018-02-15,2018,REGION II,vegetables and fruits,Carrots,KG,Retail,PHP,40.62,-0.86409365211527
2018-02-15,2018,REGION II,vegetables and fruits,Carrots,KG,Wholesale,PHP,30.29,-0.9753213653817793
2018-02-15,2018,REGION II,vegetables and fruits,Garlic,KG,Retail,PHP,154.5,0.3621030552216185
2018-02-15,2018,REGION II,vegetables and fruits,Onions (red),KG,Retail,PHP,84.15,-0.3953867442264857
2018-02-15,2018,REGION II,vegetables and fruits,Tomatoes,KG,Retail,PHP,15.69,-1.1325260714506111
2018-02-15,2018,REGION III,cereals and tubers,Potatoes (Irish),KG,Retail,PHP,57.14,-0.6862154504538247
2018-02-15,2018,REGION III,cereals and tubers,"Rice (milled, superior)",KG,Retail,PHP,42.4,-0.8449275989096179
2018-02-15,2018,REGION III,cereals and tubers,"Rice (regular, milled)",KG,Retail,PHP,38.55,-0.8863822645510565
2018-02-15,2018,REGION III,cereals and tubers,Sweet potatoes,KG,Retail,PHP,39.18,-0.8795987738097301
2018-02-15,2018,REGION III,"meat, fish and eggs",Fish (fresh),KG,Retail,PHP,156.89,0.3878372502561737
2018-02-15,2018,REGION III,"meat, fish and eggs",Meat (pork),KG,Retail,PHP,206.09,0.9175955748168949
2018-02-15,2018,REGION III,pulses and nuts,Beans (mung),KG,Retail,PHP,86.86,-0.3662069665931615
2018-02-15,2018,REGION III,vegetables and fruits,Cabbage,KG,Retail,PHP,44.5,-0.822315963105197
2018-02-15,2018,REGION III,vegetables and fruits,Carrots,KG,Wholesale,PHP,35.7,-0.9170694845713422
2018-02-15,2018,REGION III,vegetables and fruits,Onions (red),KG,Retail,PHP,76.57,-0.4770039820348245
2018-02-15,2018,REGION III,vegetables and fruits,Onions (white),KG,Retail,PHP,49.41,-0.7694478051053364
2018-02-15,2018,REGION III,vegetables and fruits,Tomatoes,KG,Retail,PHP,27.73,-1.0028860261719306
2018-02-15,2018,REGION IV-A,cereals and tubers,"Rice (regular, milled)",KG,Retail,PHP,36.63,-0.9070557601436701
2018-02-15,2018,REGION IV-A,cereals and tubers,"Rice (regular, milled)",KG,Wholesale,PHP,35.98,-0.9140545997974194
2018-02-15,2018,REGION IV-A,cereals and tubers,Sweet potatoes,KG,Retail,PHP,46.06,-0.8055187479361984
2018-02-15,2018,REGION IV-A,"meat, fish and eggs",Eggs,Unit,Retail,PHP,5.84,-1.2385854108189667
2018-02-15,2018,REGION IV-A,"meat, fish and eggs",Fish (fresh),KG,Retail,PHP,145,0.25981232182066627
2018-02-15,2018,REGION IV-A,"meat, fish and eggs","Meat (chicken, whole)",KG,Retail,PHP,146,0.2705797674418191
2018-02-15,2018,REGION IV-A,"meat, fish and eggs",Meat (pork),KG,Retail,PHP,217,1.0350684065436726
2018-02-15,2018,REGION IV-A,pulses and nuts,Beans (mung),KG,Retail,PHP,81.67,-0.42209000936694485
2018-02-15,2018,REGION IV-A,vegetables and fruits,Cabbage,KG,Retail,PHP,59.38,-0.6620963722624422
2018-02-15,2018,REGION IV-A,vegetables and fruits,Carrots,KG,Retail,PHP,65.81,-0.5928616969184293
2018-02-15,2018,REGION IV-A,vegetables and fruits,Onions (white),KG,Retail,PHP,79.13,-0.4494393212446732
2018-02-15,2018,REGION IV-A,vegetables and fruits,Tomatoes,KG,Retail,PHP,40.38,-0.8666778390643468
2018-02-15,2018,REGION IV-B,cereals and tubers,"Rice (regular, milled)",KG,Retail,PHP,34.98,-0.9248220454185724
2018-02-15,2018,REGION IV-B,cereals and tubers,"Rice (regular, milled)",KG,Wholesale,PHP,34,-0.9353741421273021
2018-02-15,2018,REGION IV-B,cereals and tubers,Sweet potatoes,KG,Retail,PHP,33.25,-0.9434497263431667
2018-02-15,2018,REGION IV-B,"meat, fish and eggs",Eggs,Unit,Retail,PHP,6,-1.2368626195195824
2018-02-15,2018,REGION IV-B,"meat, fish and eggs",Fish (fresh),KG,Retail,PHP,183.78,0.6773738630089745
2018-02-15,2018,REGION IV-B,"meat, fish and eggs","Meat (beef, chops with bones)",KG,Retail,PHP,246.67,1.354538518123278
2018-02-15,2018,REGION IV-B,"meat, fish and eggs","Meat (chicken, whole)",KG,Retail,PHP,148.3,0.29534489237047085
2018-02-15,2018,REGION IV-B,pulses and nuts,Beans (mung),KG,Retail,PHP,86.83,-0.3665299899617961
2018-02-15,2018,REGION IV-B,vegetables and fruits,Cabbage,KG,Retail,PHP,68.58,-0.5630358725478359
2018-02-15,2018,REGION IV-B,vegetables and fruits,Carrots,KG,Retail,PHP,92.75,-0.30278671188457107
2018-02-15,2018,REGION IV-B,vegetables and fruits,Onions (red),KG,Retail,PHP,86,-0.37546696982735295
2018-02-15,2018,REGION IX,cereals and tubers,"Rice (regular, milled)",KG,Retail,PHP,39.32,-0.8780913314227689
2018-02-15,2018,REGION IX,cereals and tubers,Sweet potatoes,KG,Wholesale,PHP,17.14,-1.1169132752999393
2018-02-15,2018,REGION IX,"meat, fish and eggs",Eggs,Unit,Retail,PHP,6,-1.2368626195195824
2018-02-15,2018,REGION IX,"meat, fish and eggs","Meat (chicken, whole)",KG,Retail,PHP,159.5,0.4159402833273828
2018-02-15,2018,REGION IX,"meat, fish and eggs",Meat (pork),KG,Retail,PHP,188.33,0.7263657405852201
2018-02-15,2018,REGION IX,vegetables and fruits,Cabbage,KG,Retail,PHP,70.67,-0.5405319111996264
2018-02-15,2018,REGION IX,vegetables and fruits,Garlic,KG,Retail,PHP,184.44,0.6844803771189353
2018-02-15,2018,REGION IX,vegetables and fruits,Tomatoes,KG,Retail,PHP,35.42,-0.9200843693452649
2018-02-15,2018,REGION V,cereals and tubers,"Rice (regular, milled)",KG,Retail,PHP,39.38,-0.8774452846854996
2018-02-15,2018,REGION V,cereals and tubers,"Rice (regular, milled)",KG,Wholesale,PHP,38.52,-0.8867052879196909
2018-02-15,2018,REGION V,"meat, fish and eggs",Eggs,Unit,Retail,PHP,5.56,-1.2416002955928895
2018-02-15,2018,REGION V,"meat, fish and eggs",Fish (fresh),KG,Retail,PHP,134,0.14137041998798472
2018-02-15,2018,REGION V,"meat, fish and eggs","Meat (beef, chops with bones)",KG,Retail,PHP,263.5,1.5357546279272811
2018-02-15,2018,REGION V,"meat, fish and eggs","Meat (chicken, whole)",KG,Retail,PHP,145,0.25981232182066627
2018-02-15,2018,REGION V,"meat, fish and eggs",Meat (pork),KG,Retail,PHP,232.5,1.2019638136715423
2018-02-15,2018,REGION V,vegetables and fruits,Cabbage,KG,Wholesale,PHP,33.41,-0.9417269350437822
2018-02-15,2018,REGION V,vegetables and fruits,Carrots,KG,Wholesale,PHP,45,-0.8169322402946205
2018-02-15,2018,REGION V,vegetables and fruits,Onions (red),KG,Retail,PHP,91,-0.3216297417215886
2018-02-15,2018,REGION V,vegetables and fruits,Onions (white),KG,Retail,PHP,88.5,-0.34854835577447074
2018-02-15,2018,REGION V,vegetables and fruits,Tomatoes,KG,Retail,PHP,48.5,-0.7792461806205855
2018-02-15,2018,REGION V,vegetables and fruits,Tomatoes,KG,Wholesale,PHP,28.78,-0.99158020826972
2018-02-15,2018,REGION VI,cereals and tubers,Potatoes (Irish),KG,Retail,PHP,89.67,-0.33595044439772187
2018-02-15,2018,REGION VI,cereals and tubers,"Rice (milled, superior)",KG,Retail,PHP,48.53,-0.7789231572519508
2018-02-15,2018,REGION VI,cereals and tubers,"Rice (regular, milled)",KG,Wholesale,PHP,36.05,-0.9133008786039387
2018-02-15,2018,REGION VI,cereals and tubers,Sweet potatoes,KG,Retail,PHP,41,-0.860002022779232
2018-02-15,2018,REGION VI,"meat, fish and eggs",Fish (fresh),KG,Retail,PHP,150,0.31364954992643057
2018-02-15,2018,REGION VI,"meat, fish and eggs","Meat (beef, chops with bones)",KG,Retail,PHP,220.42,1.0718930705680154
2018-02-15,2018,REGION VI,"meat, fish and eggs","Meat (chicken, whole)",KG,Retail,PHP,145.83,0.26874930168622324
2018-02-15,2018,REGION VI,vegetables and fruits,Cabbage,KG,Retail,PHP,82.33,-0.41498349525698397
2018-02-15,2018,REGION VI,vegetables and fruits,Onions (red),KG,Retail,PHP,97.83,-0.24808808812911454
2018-02-15,2018,REGION VII,cereals and tubers,Maize flour (white),KG,Wholesale,PHP,32.65,-0.9499101937158584
2018-02-15,2018,REGION VII,cereals and tubers,"Rice (milled, superior)",KG,Retail,PHP,44.14,-0.8261922435288119
2018-02-15,2018,REGION VII,cereals and tubers,"Rice (regular, milled)",KG,Retail,PHP,40.68,-0.8634476053780008
2018-02-15,2018,REGION VII,cereals and tubers,"Rice (regular, milled)",KG,Wholesale,PHP,34.15,-0.933759025284129
2018-02-15,2018,REGION VII,"meat, fish and eggs",Eggs,Unit,Retail,PHP,5.76,-1.239446806468659
2018-02-15,2018,REGION VII,"meat, fish and eggs",Fish (fresh),KG,Retail,PHP,161.49,0.43736750011347714
2018-02-15,2018,REGION VII,"meat, fish and eggs","Meat (beef, chops with bones)",KG,Retail,PHP,190.78,0.7527459823570445
2018-02-15,2018,REGION VII,"meat, fish and eggs","Meat (chicken, whole)",KG,Retail,PHP,145.83,0.26874930168622324
2018-02-15,2018,REGION VII,"meat, fish and eggs",Meat (pork),KG,Retail,PHP,216.43,1.0289309625396157
2018-02-15,2018,REGION VII,vegetables and fruits,Carrots,KG,Wholesale,PHP,47.84,-0.7863526947305464
2018-02-15,2018,REGION VII,vegetables and fruits,Garlic,KG,Retail,PHP,140,0.2059750937149019
2018-02-15,2018,REGION VII,vegetables and fruits,Onions (red),KG,Retail,PHP,79.35,-0.44707048320801956
2018-02-15,2018,REGION VII,vegetables and fruits,Onions (white),KG,Retail,PHP,57.28,-0.6847080080668633
2018-02-15,2018,REGION VII,vegetables and fruits,Tomatoes,KG,Retail,PHP,50.18,-0.7611568719770486
2018-02-15,2018,REGION VIII,cereals and tubers,"Rice (regular, milled)",KG,Wholesale,PHP,35.57,-0.9184692525020921
2018-02-15,2018,REGION VIII,cereals and tubers,Sweet potatoes,KG,Retail,PHP,50,-0.7630950121888561
2018-02-15,2018,REGION VIII,"meat, fish and eggs",Eggs,Unit,Retail,PHP,6,-1.2368626195195824
2018-02-15,2018,REGION VIII,"meat, fish and eggs",Fish (fresh),KG,Retail,PHP,167.29,0.4998186847161636
2018-02-15,2018,REGION VIII,"meat, fish and eggs","Meat (beef, chops with bones)",KG,Retail,PHP,200,0.8520218309840739
2018-02-15,2018,REGION VIII,"meat, fish and eggs","Meat (chicken, whole)",KG,Retail,PHP,160,0.4213240061379593
2018-02-15,2018,REGION VIII,"meat, fish and eggs",Meat (pork),KG,Retail,PHP,229.5,1.1696614768080835
2018-02-15,2018,REGION VIII,pulses and nuts,Beans (mung),KG,Retail,PHP,79.64,-0.4439479239778852
2018-02-15,2018,REGION VIII,vegetables and fruits,Cabbage,KG,Retail,PHP,76,-0.4831414260388816
2018-02-15,2018,REGION VIII,vegetables and fruits,Carrots,KG,Retail,PHP,87.14,-0.3631920818192387
2018-02-15,2018,REGION VIII,vegetables and fruits,Onions (red),KG,Retail,PHP,108.93,-0.1285694417343176
2018-02-15,2018,REGION X,cereals and tubers,"Rice (regular, milled)",KG,Retail,PHP,40.33,-0.8672162113454044
2018-02-15,2018,REGION X,cereals and tubers,Sweet potatoes,KG,Retail,PHP,24.92,-1.03314254836737
2018-02-15,2018,REGION X,cereals and tubers,Sweet potatoes,KG,Wholesale,PHP,20.07,-1.0853646596299615
2018-02-15,2018,REGION X,"meat, fish and eggs",Eggs,Unit,Retail,PHP,5,-1.2476300651407353
2018-02-15,2018,REGION X,"meat, fish and eggs","Meat (chicken, whole)",KG,Retail,PHP,148.5,0.2974983814947013
2018-02-15,2018,REGION X,vegetables and fruits,Cabbage,KG,Retail,PHP,51.25,-0.7496357051624151
2018-02-15,2018,REGION X,vegetables and fruits,Cabbage,KG,Wholesale,PHP,37.92,-0.8931657552923827
2018-02-15,2018,REGION X,vegetables and fruits,Carrots,KG,Retail,PHP,51.43,-0.7476975649506075
2018-02-15,2018,REGION X,vegetables and fruits,Onions (red),KG,Retail,PHP,98.25,-0.2435657609682303
2018-02-15,2018,REGION X,vegetables and fruits,Onions (white),KG,Retail,PHP,95.52,-0.2729608875139777
2018-02-15,2018,REGION X,vegetables and fruits,Tomatoes,KG,Wholesale,PHP,41.5,-0.8546182999686556
2018-02-15,2018,REGION XI,cereals and tubers,Maize flour (white),KG,Retail,PHP,37.13,-0.9016720373330936
2018-02-15,2018,REGION XI,cereals and tubers,Maize flour (yellow),KG,Retail,PHP,26.65,-1.0145148674427755
2018-02-15,2018,REGION XI,cereals and tubers,Maize flour (yellow),KG,Wholesale,PHP,23.17,-1.0519855782043877
2018-02-15,2018,REGION XI,cereals and tubers,Potatoes (Irish),KG,Retail,PHP,60.55,-0.6494984608856934
2018-02-15,2018,REGION XI,cereals and tubers,"Rice (milled, superior)",KG,Retail,PHP,48.04,-0.7841992056063158
2018-02-15,2018,REGION XI,cereals and tubers,"Rice (milled, superior)",KG,Wholesale,PHP,44.8,-0.819085729418851
2018-02-15,2018,REGION XI,cereals and tubers,"Rice (regular, milled)",KG,Retail,PHP,42.56,-0.8432048076102334
2018-02-15,2018,REGION XI,"meat, fish and eggs",Fish (fresh),KG,Retail,PHP,132,0.11983552874567897
2018-02-15,2018,REGION XI,"meat, fish and eggs","Meat (chicken, whole)",KG,Retail,PHP,147.45,0.2861925635924907
2018-02-15,2018,REGION XI,"meat, fish and eggs",Meat (pork),KG,Retail,PHP,200,0.8520218309840739
2018-02-15,2018,REGION XI,pulses and nuts,Beans (mung),KG,Retail,PHP,77.09,-0.47140491031182497
2018-02-15,2018,REGION XI,vegetables and fruits,Cabbage,KG,Retail,PHP,38.36,-0.8884280792190755
2018-02-15,2018,REGION XI,vegetables and fruits,Cabbage,KG,Wholesale,PHP,34.51,-0.9298827448605141
2018-02-15,2018,REGION XI,vegetables and fruits,Carrots,KG,Wholesale,PHP,31.6,-0.961216011618069
2018-02-15,2018,REGION XI,vegetables and fruits,Onions (red),KG,Retail,PHP,89.96,-0.33282788516758766
2018-02-15,2018,REGION XI,vegetables and fruits,Tomatoes,KG,Retail,PHP,26.05,-1.0209753348154673
2018-02-15,2018,REGION XI,vegetables and fruits,Tomatoes,KG,Wholesale,PHP,24.05,-1.042510226057773
2018-02-15,2018,REGION XII,cereals and tubers,Maize (white),KG,Wholesale,PHP,19.91,-1.087087450929346
2018-02-15,2018,REGION XII,cereals and tubers,Maize (yellow),KG,Wholesale,PHP,15.93,-1.1299418845015343
2018-02-15,2018,REGION XII,cereals and tubers,Potatoes (Irish),KG,Retail,PHP,86.14,-0.3739595274403915
2018-02-15,2018,REGION XII,cereals and tubers,"Rice (milled, superior)",KG,Retail,PHP,42.66,-0.8421280630481183
2018-02-15,2018,REGION XII,cereals and tubers,"Rice (regular, milled)",KG,Wholesale,PHP,39.04,-0.8811062161966917
2018-02-15,2018,REGION XII,"meat, fish and eggs",Eggs,Unit,Retail,PHP,4.99,-1.2477377395969467
2018-02-15,2018,REGION XII,"meat, fish and eggs","Meat (beef, chops with bones)",KG,Retail,PHP,198.29,0.8336094989719025
2018-02-15,2018,REGION XII,"meat, fish and eggs","Meat (chicken, whole)",KG,Retail,PHP,148.57,0.2982521026881819
2018-02-15,2018,REGION XII,"meat, fish and eggs",Meat (pork),KG,Retail,PHP,180,0.6366729185610166
2018-02-15,2018,REGION XII,vegetables and fruits,Carrots,KG,Retail,PHP,51.14,-0.7508201241807418
2018-02-15,2018,REGION XII,vegetables and fruits,Onions (red),KG,Retail,PHP,84,-0.3970018610696587
2018-02-15,2018,REGION XII,vegetables and fruits,Tomatoes,KG,Retail,PHP,30.64,-0.9715527594143757
2018-02-15,2018,REGION XIII,cereals and tubers,"Rice (regular, milled)",KG,Retail,PHP,38.17,-0.8904738938870945
2018-02-15,2018,REGION XIII,"meat, fish and eggs",Eggs,Unit,Retail,PHP,5.04,-1.247199367315889
2018-02-15,2018,REGION XIII,pulses and nuts,Beans (mung),KG,Retail,PHP,81.33,-0.42575094087813686
2018-02-15,2018,REGION XIII,vegetables and fruits,Cabbage,KG,Retail,PHP,64.83,-0.6034137936271592
2018-02-15,2018,REGION XIII,vegetables and fruits,Carrots,KG,Retail,PHP,64.17,-0.61052030773712
2018-02-15,2018,REGION XIII,vegetables and fruits,Tomatoes,KG,Retail,PHP,39.17,-0.8797064482659417
2018-03-15,2018,BARMM,cereals and tubers,Sweet potatoes,KG,Retail,PHP,34.6,-0.9289136747546104
2018-03-15,2018,BARMM,"meat, fish and eggs",Eggs,Unit,Retail,PHP,5.2,-1.2454765760165045
2018-03-15,2018,BARMM,"meat, fish and eggs","Meat (chicken, whole)",KG,Retail,PHP,154,0.35671933241104203
2018-03-15,2018,BARMM,"meat, fish and eggs",Meat (pork),KG,Retail,PHP,196,0.8089520484994625
2018-03-15,2018,BARMM,pulses and nuts,Beans (mung),KG,Retail,PHP,82.53,-0.4128300061327534
2018-03-15,2018,BARMM,vegetables and fruits,Cabbage,KG,Retail,PHP,32,-0.9569090333696078
2018-03-15,2018,BARMM,vegetables and fruits,Cabbage,KG,Wholesale,PHP,26.2,-1.0193602179722945
2018-03-15,2018,BARMM,vegetables and fruits,Carrots,KG,Retail,PHP,42,-0.8492345771580792
2018-03-15,2018,BARMM,vegetables and fruits,Carrots,KG,Wholesale,PHP,32,-0.9569090333696078
2018-03-15,2018,BARMM,vegetables and fruits,Garlic,KG,Retail,PHP,116,-0.052443601192766906
2018-03-15,2018,BARMM,vegetables and fruits,Tomatoes,KG,Retail,PHP,24.23,-1.0405720858459655
2018-03-15,2018,CAR,cereals and tubers,Potatoes (Irish),KG,Retail,PHP,55.92,-0.6993517341116312
2018-03-15,2018,CAR,cereals and tubers,"Rice (regular, milled)",KG,Retail,PHP,39.2,-0.8793834248973071
2018-03-15,2018,CAR,cereals and tubers,Sweet potatoes,KG,Retail,PHP,46.23,-0.8036882821806026
2018-03-15,2018,CAR,"meat, fish and eggs",Fish (fresh),KG,Retail,PHP,140.15,0.20759021055807492
2018-03-15,2018,CAR,"meat, fish and eggs","Meat (chicken, whole)",KG,Retail,PHP,190,0.7443473747725453
2018-03-15,2018,CAR,vegetables and fruits,Cabbage,KG,Wholesale,PHP,33.14,-0.9446341453614935
2018-03-15,2018,CAR,vegetables and fruits,Carrots,KG,Retail,PHP,66.15,-0.5892007654072373
2018-03-15,2018,CAR,vegetables and fruits,Garlic,KG,Retail,PHP,259.54,1.4931155432675158
2018-03-15,2018,CAR,vegetables and fruits,Onions (red),KG,Retail,PHP,99.38,-0.23139854741632762
2018-03-15,2018,CAR,vegetables and fruits,Onions (white),KG,Retail,PHP,98.92,-0.23635157240205787
2018-03-15,2018,NCR,cereals and tubers,Maize flour (yellow),KG,Retail,PHP,30.26,-0.9756443887504137
2018-03-15,2018,NCR,cereals and tubers,Potatoes (Irish),KG,Retail,PHP,61.94,-0.6345317114722909
2018-03-15,2018,NCR,cereals and tubers,"Rice (milled, superior)",KG,Wholesale,PHP,38.88,-0.8828290074960761
2018-03-15,2018,NCR,cereals and tubers,"Rice (regular, milled)",KG,Retail,PHP,38.26,-0.8895048237811909
2018-03-15,2018,NCR,cereals and tubers,"Rice (regular, milled)",KG,Wholesale,PHP,35.79,-0.9161004144654384
2018-03-15,2018,NCR,cereals and tubers,Sweet potatoes,KG,Retail,PHP,44.71,-0.8200547995247547
2018-03-15,2018,NCR,"meat, fish and eggs",Eggs,Unit,Retail,PHP,5.09,-1.2466609950348313
2018-03-15,2018,NCR,"meat, fish and eggs",Fish (fresh),KG,Retail,PHP,140.99,0.21663486487984335
2018-03-15,2018,NCR,"meat, fish and eggs","Meat (beef, chops with bones)",KG,Retail,PHP,280.68,1.7207393436986873
2018-03-15,2018,NCR,"meat, fish and eggs","Meat (chicken, whole)",KG,Retail,PHP,145.93,0.2698260462483385
2018-03-15,2018,NCR,"meat, fish and eggs",Meat (pork),KG,Retail,PHP,209.48,0.9540972154726031
2018-03-15,2018,NCR,pulses and nuts,Beans (mung),KG,Retail,PHP,88.99,-0.3432723074201059
2018-03-15,2018,NCR,vegetables and fruits,Cabbage,KG,Retail,PHP,61.26,-0.6418535744946748
2018-03-15,2018,NCR,vegetables and fruits,Carrots,KG,Retail,PHP,65.48,-0.5964149539734097
2018-03-15,2018,NCR,vegetables and fruits,Garlic,KG,Retail,PHP,290.49,1.826367985242197
2018-03-15,2018,NCR,vegetables and fruits,Onions (red),KG,Retail,PHP,71.83,-0.5280416742790891
2018-03-15,2018,REGION I,cereals and tubers,Potatoes (Irish),KG,Retail,PHP,61.22,-0.642284272319521
2018-03-15,2018,REGION I,cereals and tubers,"Rice (regular, milled)",KG,Retail,PHP,37.17,-0.9012413395082475
2018-03-15,2018,REGION I,cereals and tubers,"Rice (regular, milled)",KG,Wholesale,PHP,34.92,-0.9254680921558414
2018-03-15,2018,REGION I,cereals and tubers,Sweet potatoes,KG,Retail,PHP,44.52,-0.8221006141927738
2018-03-15,2018,REGION I,cereals and tubers,Sweet potatoes,KG,Wholesale,PHP,19.72,-1.089133265597365
2018-03-15,2018,REGION I,"meat, fish and eggs",Eggs,Unit,Retail,PHP,6.03,-1.2365395961509478
2018-03-15,2018,REGION I,"meat, fish and eggs",Eggs,Unit,Wholesale,PHP,4.47,-1.2533368113199461
2018-03-15,2018,REGION I,"meat, fish and eggs",Fish (fresh),KG,Retail,PHP,144.7,0.25658208813432026
2018-03-15,2018,REGION I,"meat, fish and eggs",Fish (fresh),KG,Wholesale,PHP,106.5,-0.15473433459371916
